Name	category
PSD4	Active
CBWD2	Active
MIR1302-3	Active
RABL2A	Active
SLC35F5	Active
ACTR3	Active
DDX18	Active
LOC107985940	Active
INSIG2	Active
LOC100506797	Active
C2orf76	Active
DBI	Active
CFAP221	Active
TMEM177	Active
LOC101927764	Active
PTPN4	Active
EPB41L5	Active
GLI2	Active
TFCP2L1	Active
CLASP1	Active
LOC107985942	Active
RNU4ATAC	Active
NIFK-AS1	Active
NIFK	Active
TSN	Active
GYPC	Active
BIN1	Active
LOC105373605	Active
CYP27C1	Active
ERCC3	Active
MAP3K2	Active
IWS1	Active
SFT2D3	Active
WDR33	Active
POLR2D	Active
LOC107985803	Active
SAP130	Active
UGGT1	Active
POTEF	Active
CCDC74B	Active
SMPD4	Active
MZT2B	Active
CCDC115	Active
IMP4	Active
FAM168B	Active
PLEKHB2	Active
MZT2A	Active
MGAT5	Active
CCNT2-AS1	Active
CCNT2	Active
RAB3GAP1	Active
ZRANB3	Active
R3HDM1	Active
UBXN4	Active
MCM6	Active
DARS	Active
DARS-AS1	Active
HNMT	Active
LOC105373637	Active
SPOPL	Active
GTDC1	Active
ACVR2A	Active
ORC4	Active
MBD5	Active
EPC2	Active
LYPD6	Active
MMADHC	Active
LOC101929231	Active
ARL5A	Active
STAM2	Active
LOC105373689	Active
FMNL2	Active
PRPF40A	Active
ARL6IP6	Active
RPRM	Active
LINC01876	Active
ACVR1	Active
LOC105373714	Active
CCDC148	Active
PKP4	Active
TANC1	Active
WDSUB1	Active
BAZ2B	Active
LOC643072	Active
MARCH7	Active
RBMS1	Active
MIR4785	Active
LOC105373719	Active
LINC01806	Active
PSMD14	Active
FIGN	Active
COBLL1	Active
LOC101929633	Active
CSRNP3	Active
TTC21B	Active
STK39	Active
LOC107985959	Active
CERS6	Active
FASTKD1	Active
PPIG	Active
CCDC173	Active
PHOSPHO2-KLHL23	Active
PHOSPHO2	Active
KLHL23	Active
SSB	Active
METTL5	Active
UBR3	Active
LOC101926913	Active
ERICH2	Active
GORASP2	Active
METTL8	Active
DCAF17	Active
DYNC1I2	Active
SLC25A12	Active
METAP1D	Active
ITGA6	Active
LOC101929947	Active
PDK1	Active
MAP3K20	Active
CDCA7	Active
SP3	Active
OLA1	Active
CIR1	Active
SCRN3	Active
LOC105373748	Active
HNRNPA3	Active
MIR4444-1	Active
RBM45	Active
LOC101927027	Active
PRKRA	Active
PJVK	Active
FKBP7	Active
PLEKHA3	Active
TTN-AS1	Active
SESTD1	Active
CWC22	Active
LOC105373772	Active
UBE2E3	Active
DNAJC10	Active
NCKAP1	Active
DUSP19	Active
FSIP2	Active
LOC105373785	Active
ZC3H15	Active
ITGAV	Active
GULP1	Active
LOC101927252	Active
WDR75	Active
ASNSD1	Active
ASDURF	Active
LOC105373793	Active
ANKAR	Active
OSGEPL1	Active
OSGEPL1-AS1	Active
ORMDL1	Active
PMS1	Active
HIBCH	Active
INPP1	Active
LOC105376748	Active
GLS	Active
STAT1	Active
MYO1B	Active
NABP1	Active
LOC107985971	Active
DNAH7	Active
LOC101927454	Active
HECW2	Active
LOC105373823	Active
CCDC150	Active
GTF3C3	Active
PGAP1	Active
SF3B1	Active
COQ10B	Active
HSPD1	Active
HSPE1-MOB4	Active
HSPE1	Active
MOB4	Active
MARS2	Active
LOC101927687	Active
C2orf69	Active
TYW5	Active
MAIP1	Active
SPATS2L	Active
KCTD18	Active
SGO2	Active
LOC101927795	Active
BZW1	Active
CLK1	Active
PPIL3	Active
NIF3L1	Active
ORC2	Active
LOC105373835	Active
FAM126B	Active
NDUFB3	Active
CASP10	Active
TRAK2	Active
STRADB	Active
TMEM237	Active
ALS2	Active
SUMO1	Active
NOP58	Active
BMPR2	Active
FAM117B	Active
ICA1L	Active
WDR12	Active
CARF	Active
NBEAL1	Active
CYP20A1	Active
RAPH1	Active
INO80D	Active
NDUFS1	Active
EEF1B2	Active
MDH1B	Active
FASTKD2	Active
MIR7845	Active
CREB1	Active
METTL21A	Active
CCNYL1	Active
FZD5	Active
PLEKHM3	Active
IDH1	Active
IDH1-AS1	Active
PIKFYVE	Active
RPE	Active
KANSL1L	Active
LANCL1	Active
CPS1	Active
LOC100130451	Active
SPAG16	Active
BARD1	Active
LOC101928103	Active
ATIC	Active
FN1	Active
LOC105373868	Active
MREG	Active
PECR	Active
TMEM169	Active
XRCC5	Active
LOC107985985	Active
SMARCAL1	Active
LOC100507554	Active
RPL37A	Active
LOC101928487	Active
ARPC2	Active
AAMP	Active
PNKD	Active
TMBIM1	Active
LOC105373881	Active
CATIP-AS1	Active
USP37	Active
CNOT9	Active
ZNF142	Active
BCS1L	Active
RNF25	Active
STK36	Active
TTLL4	Active
NHEJ1	Active
RETREG2	Active
ZFAND2B	Active
ABCB6	Active
ATG9A	Active
ANKZF1	Active
GLB1L	Active
STK16	Active
DNAJB2	Active
LOC105373884	Active
CHPF	Active
TMEM198	Active
OBSL1	Active
INHA	Active
STK11IP	Active
SLC4A3	Active
FARSB	Active
ACSL3	Active
AP1S3	Active
WDFY1	Active
SERPINE2	Active
CUL3	Active
IRS1	Active
RHBDD1	Active
LOC654841	Active
MFF	Active
MIR5703	Active
AGFG1	Active
FBXO36	Active
CAB39	Active
ITM2C	Active
PSMD1	Active
ARMC9	Active
B3GNT7	Active
NCL	Active
LINC00471	Active
PTMA	Active
PDE6D	Active
COPS7B	Active
DIS3L2	Active
TIGD1	Active
MIR5001	Active
EIF4E2	Active
GIGYF2	Active
ATG16L1	Active
DGKD	Active
USP40	Active
HJURP	Active
AGAP1	Active
COPS8	Active
RAB17	Active
LOC105373958	Active
UBE2F-SCLY	Active
UBE2F	Active
SCLY	Active
ILKAP	Active
PER2	Active
LOC112268433	Active
TRAF3IP1	Active
ASB1	Active
HDAC4	Active
LOC101928111	Active
NDUFA10	Active
COPS9	Active
ANKMY1	Active
CAPN10-AS1	Active
CAPN10	Active
MTERF4	Active
PASK	Active
PPP1R7	Active
HDLBP	Active
SEPT2	Active
FARP2	Active
LOC107985788	Active
BOK-AS1	Active
BOK	Active
THAP4	Active
ATG4B	Active
DTYMK	Active
ING5	Active
D2HGDH	Active
LOC105373978	Active
LINC01237	Active
LINC01881	Active
CRBN	Active
LOC100130207	Active
LRRN1	Active
SUMF1	Active
SETMAR	Active
BHLHE40-AS1	Active
BHLHE40	Active
LOC105376934	Active
ARL8B	Active
EDEM1	Active
LMCD1-AS1	Active
LMCD1	Active
SRGAP3	Active
THUMPD3	Active
THUMPD3-AS1	Active
SETD5	Active
MTMR14	Active
BRPF1	Active
OGG1	Active
TADA3	Active
ARPC4	Active
ARPC4-TTLL3	Active
RPUSD3	Active
JAGN1	Active
IL17RC	Active
CRELD1	Active
PRRT3-AS1	Active
EMC3-AS1	Active
FANCD2	Active
BRK1	Active
VHL	Active
TATDN2	Active
SEC13	Active
ATG7	Active
VGLL4	Active
TAMM41	Active
TIMP4	Active
TSEN2	Active
MKRN2	Active
RAF1	Active
CAND2	Active
HDAC11-AS1	Active
CHCHD4	Active
TMEM43	Active
XPC	Active
LSM3	Active
LOC105376959	Active
SLC6A6	Active
CCDC174	Active
FGD5-AS1	Active
NR2C2	Active
MRPS25	Active
RBSN	Active
CAPN7	Active
METTL6	Active
EAF1	Active
DPH3	Active
OXNAD1	Active
TBC1D5	Active
LOC105376975	Active
KCNH8	Active
EFHB	Active
RAB5A	Active
KAT2B	Active
LOC107986067	Active
UBE2E2-AS1	Active
UBE2E2	Active
UBE2E1-AS1	Active
UBE2E1	Active
NKIRAS1	Active
RPL15	Active
NR1D2	Active
TOP2B	Active
MIR4442	Active
NGLY1	Active
SLC4A7	Active
CMC1	Active
AZI2	Active
ZCWPW2	Active
RBMS3-AS3	Active
RBMS3	Active
LOC105377015	Active
TGFBR2	Active
STT3B	Active
CMTM6	Active
DYNC1LI1	Active
CNOT10	Active
LOC105377021	Active
TRIM71	Active
GLB1	Active
TMPPE	Active
CRTAP	Active
FBXL2	Active
UBP1	Active
CLASP2	Active
LOC105377023	Active
PDCD6IP	Active
EPM2AIP1	Active
MLH1	Active
LRRFIP2	Active
LOC112268444	Active
LOC152048	Active
GOLGA4	Active
ITGA9-AS1	Active
CTDSPL	Active
ACAA1	Active
MYD88	Active
LOC101928234	Active
OXSR1	Active
ACVR2B-AS1	Active
ACVR2B	Active
SCN11A	Active
WDR48	Active
GORASP1	Active
TTC21A	Active
CSRNP1	Active
LOC101928263	Active
LOC105377035	Active
LOC105377644	Active
SLC25A38	Active
RPSA	Active
EIF1B-AS1	Active
EIF1B	Active
ENTPD3-AS1	Active
RPL14	Active
ZNF619	Active
CTNNB1	Active
ULK4	Active
LOC107986077	Active
TRAK1	Active
SS18L2	Active
NKTR	Active
LOC101928323	Active
ZBTB47	Active
HIGD1A	Active
SNRK	Active
ANO10	Active
ABHD5	Active
LOC105377055	Active
ZNF852	Active
ZKSCAN7	Active
ZNF660-ZNF197	Active
ZNF660	Active
ZNF197-AS1	Active
ZNF197	Active
ZNF35	Active
LOC105377056	Active
ZNF501	Active
KIAA1143	Active
KIF15	Active
MIR564	Active
TMEM42	Active
ZDHHC3	Active
LARS2	Active
LIMD1	Active
LIMD1-AS1	Active
SACM1L	Active
FYCO1	Active
LOC105377063	Active
PRSS43	Active
CCDC12	Active
NBEAL2	Active
SETD2	Active
KIF9-AS1	Active
KIF9	Active
KLHL18	Active
PTPN23	Active
LOC105377073	Active
ELP6	Active
SMARCC1	Active
DHX30	Active
MAP4	Active
CDC25A	Active
ZNF589	Active
PLXNB1	Active
LOC105377077	Active
SHISA5	Active
UQCRC1	Active
SLC26A6	Active
MIR6824	Active
CELSR3	Active
CELSR3-AS1	Active
NCKIPSD	Active
IP6K2	Active
PRKAR2A	Active
PRKAR2A-AS1	Active
SLC25A20	Active
ARIH2OS	Active
ARIH2	Active
P4HTM	Active
WDR6	Active
DALRD3	Active
MIR191	Active
IMPDH2	Active
QRICH1	Active
QARS	Active
USP19	Active
LAMB2	Active
CCDC71	Active
KLHDC8B	Active
C3orf62	Active
USP4	Active
GPX1	Active
RHOA	Active
TCTA	Active
AMT	Active
NICN1	Active
MST1	Active
RNF123	Active
AMIGO3	Active
GMPPB	Active
IP6K1	Active
TRAIP	Active
MON1A	Active
RBM6	Active
RBM5	Active
MIR5787	Active
IFRD2	Active
HYAL3	Active
NAT6	Active
TUSC2	Active
RASSF1-AS1	Active
NPRL2	Active
CYB561D2	Active
TMEM115	Active
HEMK1	Active
MANF	Active
RBM15B	Active
RAD54L2	Active
TEX264	Active
RRP9	Active
PARP3	Active
PCBP4	Active
ACY1	Active
RPL29	Active
DUSP7	Active
POC1A	Active
ALAS1	Active
TWF2	Active
LOC101929054	Active
PPM1M	Active
WDR82	Active
LOC107986086	Active
GLYCTK	Active
BAP1	Active
PHF7	Active
TNNC1	Active
NISCH	Active
SMIM4	Active
PBRM1	Active
GNL3	Active
GLT8D1	Active
SPCS1	Active
NEK4	Active
TMEM110-MUSTN1	Active
STIMATE	Active
RFT1	Active
PRKCD	Active
TKT	Active
DCP1A	Active
CHDH	Active
IL17RB	Active
ACTR8	Active
SELENOK	Active
ESRG	Active
ERC2	Active
FAM208A	Active
ARHGEF3	Active
HESX1	Active
APPL1	Active
PDE12	Active
ARF4	Active
ARF4-AS1	Active
DENND6A	Active
DENND6A-DT	Active
SLMAP	Active
FLNB	Active
RPP14	Active
HTD2	Active
PXK	Active
PDHB	Active
KCTD6	Active
C3orf67	Active
LOC105377110	Active
FHIT	Active
PTPRG	Active
PTPRG-AS1	Active
C3orf14	Active
THOC7	Active
ATXN7	Active
SCAANT1	Active
PSMD6	Active
LOC105377121	Active
MAGI1	Active
LOC105377128	Active
KBTBD8	Active
SUCLG2	Active
SUCLG2-AS1	Active
EOGT	Active
TMF1	Active
UBA3	Active
ARL6IP5	Active
FOXP1	Active
LOC107986097	Active
PPP4R2	Active
LINC02018	Active
GBE1	Active
MIR4795	Active
CHMP2B	Active
CGGBP1	Active
C3orf38	Active
RIOX2	Active
DCBLD2	Active
LOC105374002	Active
CMSS1	Active
TBC1D23	Active
NIT2	Active
TOMM70	Active
LNP1	Active
TMEM45A	Active
TFG	Active
TRMT10C	Active
PCNP	Active
ZBTB11	Active
ZBTB11-AS1	Active
RPL24	Active
LOC105374013	Active
CBLB	Active
LOC107986109	Active
BBX	Active
IFT57	Active
CIP2A	Active
DZIP3	Active
NECTIN3	Active
ABHD10	Active
TAGLN3	Active
C3orf52	Active
LOC105374042	Active
ATG3	Active
SLC35A5	Active
GTPBP8	Active
NEPRO	Active
LOC107986114	Active
BOC	Active
USF3	Active
ZDHHC23	Active
CCDC191	Active
QTRT2	Active
ZBTB20	Active
LOC101926886	Active
B4GALT4	Active
ARHGAP31-AS1	Active
TMEM39A	Active
POGLUT1	Active
TIMMDC1	Active
COX17	Active
GSK3B	Active
LOC107986119	Active
LRRC58	Active
LOC100130701	Active
FSTL1	Active
NDUFB4	Active
RABL3	Active
GTF2E1	Active
POLQ	Active
IQCB1	Active
EAF2	Active
CCDC58	Active
FAM162A	Active
WDR5B	Active
LOC102723582	Active
KPNA1	Active
LOC107984000	Active
HSPBAP1	Active
DIRC2	Active
PDIA5	Active
SEC22A	Active
HACD2	Active
MYLK-AS1	Active
CCDC14	Active
UMPS	Active
MIR544B	Active
ZNF148	Active
LOC105374080	Active
SNX4	Active
OSBPL11	Active
LOC102723696	Active
LOC105374085	Active
ZXDC	Active
TPRA1	Active
MCM2	Active
ABTB1	Active
LOC102723759	Active
SEC61A1	Active
RUVBL1	Active
EEFSEC	Active
RPN1	Active
RAB7A	Active
ACAD9	Active
ISY1-RAB43	Active
RAB43	Active
ISY1	Active
CNBP	Active
LOC105374101	Active
COPG1	Active
HMCES	Active
H1FX	Active
H1FX-AS1	Active
MBD4	Active
IFT122	Active
PLXND1	Active
TMCC1	Active
TMCC1-AS1	Active
LINC02021	Active
PIK3R4	Active
LOC107986023	Active
ASTE1	Active
NEK11	Active
LOC339874	Active
NUDT16	Active
MRPL3	Active
LOC105374114	Active
DNAJC13	Active
NPHP3-ACAD11	Active
ACAD11	Active
NPHP3	Active
CDV3	Active
TOPBP1	Active
LOC112268453	Active
TF	Active
LOC105374116	Active
RYK	Active
LINC02004	Active
AMOTL2	Active
ANAPC13	Active
CEP63	Active
PPP2R3A	Active
MSL2	Active
PCCB	Active
STAG1	Active
NCK1-AS1	Active
NCK1	Active
DZIP1L	Active
DBR1	Active
ARMC8	Active
MRAS	Active
CEP70	Active
FAIM	Active
PIK3CB	Active
MRPS22	Active
RBP1	Active
SLC25A36	Active
RASA2	Active
RNF7	Active
ATP1B3	Active
TFDP2	Active
GK5	Active
XRN1	Active
ATR	Active
PLS1	Active
TRPC1	Active
PCOLCE2	Active
LOC100289361	Active
U2SURP	Active
C3orf58	Active
PLOD2	Active
PLSCR4	Active
PLSCR1	Active
GYG1	Active
HPS3	Active
WWTR1-AS1	Active
COMMD2	Active
RNF13	Active
PFN2	Active
LOC646903	Active
TSC22D2	Active
SERP1	Active
EIF2A	Active
SELENOT	Active
ERICH6	Active
ERICH6-AS1	Active
MED12L	Active
RAP2B	Active
DHX36	Active
PLCH1	Active
C3orf33	Active
SLC33A1	Active
LOC105374174	Active
SSR3	Active
TIPARP-AS1	Active
TIPARP	Active
LEKR1	Active
LINC00881	Active
CCNL1	Active
GFM1	Active
LXN	Active
IFT80	Active
SMC4	Active
TRIM59	Active
KPNA4	Active
NMD3	Active
PDCD10	Active
SERPINI1	Active
GOLIM4	Active
TERC	Active
MYNN	Active
LRRC34	Active
LRRIQ4	Active
SEC62	Active
PHC3	Active
PRKCI	Active
SKIL	Active
RPL22L1	Active
FNDC3B	Active
NCEH1	Active
ECT2	Active
TBL1XR1	Active
ZMAT3	Active
LOC101928739	Active
PIK3CA	Active
ZNF639	Active
MFN1	Active
GNB4	Active
ACTL6A	Active
MRPL47	Active
NDUFB5	Active
USP13	Active
LOC101928856	Active
TTC14	Active
FXR1	Active
DNAJC19	Active
LOC105374245	Active
ATP11B	Active
LOC105374246	Active
MCCC1	Active
LINC00888	Active
LOC107986162	Active
KLHL24	Active
YEATS2	Active
MAP6D1	Active
PARL	Active
ABCC5	Active
LOC105374249	Active
EIF2B5	Active
DVL3	Active
AP2M1	Active
ABCF3	Active
EEF1AKMT4-ECE2	Active
EEF1AKMT4	Active
PSMD2	Active
EIF4G1	Active
FAM131A	Active
MAGEF1	Active
LOC107986163	Active
VPS8	Active
MAP3K13	Active
TMEM41A	Active
LOC105374254	Active
SENP2	Active
IGF2BP2	Active
TRA2B	Active
ETV5	Active
TBCCD1	Active
DNAJB11	Active
EIF4A2	Active
SNORD2	Active
RFC4	Active
ST6GAL1	Active
RPL39L	Active
LOC101929130	Active
BCL6	Active
TPRG1-AS1	Active
LOC107986168	Active
P3H2-AS1	Active
CCDC50	Active
MB21D2	Active
LOC105374280	Active
HRASLS	Active
MGC2889	Active
ATP13A4	Active
OPA1	Active
HES1	Active
ATP13A3	Active
LINC00884	Active
TMEM44-AS1	Active
TMEM44	Active
LSG1	Active
XXYLT1	Active
ACAP2	Active
PPP1R2	Active
TNK2	Active
TNK2-AS1	Active
TFRC	Active
PCYT1A	Active
TCTEX1D2	Active
LOC107986031	Active
TM4SF19-AS1	Active
RNF168	Active
WDR53	Active
FBXO45	Active
NRROS	Active
CEP19	Active
PIGX	Active
PAK2	Active
SENP5	Active
NCBP2	Active
NCBP2-AS2	Active
DLG1	Active
DLG1-AS1	Active
LOC112268458	Active
LRCH3	Active
IQCG	Active
RPL35A	Active
LMLN	Active
LOC105374358	Active
TMEM128	Active
LYAR	Active
ZBTB49	Active
STX18	Active
STX18-AS1	Active
EVC2	Active
EVC	Active
MRFAP1	Active
LINC02482	Active
MRFAP1L1	Active
LOC105378240	Active
BLOC1S4	Active
KIAA0232	Active
TBC1D14	Active
GRPEL1	Active
AFAP1	Active
LOC389199	Active
ACOX3	Active
TRMT44	Active
LOC105369250	Active
WDR1	Active
RAB28	Active
LOC105374495	Active
BOD1L1	Active
MIR5091	Active
LINC01182	Active
CPEB2-AS1	Active
CPEB2	Active
FBXL5	Active
TAPT1	Active
TAPT1-AS1	Active
LDB2	Active
LOC107986188	Active
QDPR	Active
LAP3	Active
MED28	Active
DCAF16	Active
NCAPG	Active
ADGRA3	Active
DHX15	Active
SEPSECS	Active
SEPSECS-AS1	Active
LOC105374535	Active
PI4K2B	Active
ZCCHC4	Active
ANAPC4	Active
LOC105374538	Active
SMIM20	Active
TBC1D19	Active
LOC105374546	Active
STIM2	Active
RELL1	Active
PGM2	Active
KLF3-AS1	Active
KLF3	Active
FAM114A1	Active
MIR574	Active
KLHL5	Active
WDR19	Active
RFC1	Active
RPL9	Active
LIAS	Active
UGDH	Active
UGDH-AS1	Active
SMIM14	Active
LOC105374419	Active
UBE2K	Active
PDS5A	Active
N4BP2	Active
RBM47	Active
NSUN7	Active
APBB2	Active
UCHL1-AS1	Active
UCHL1	Active
LOC105374426	Active
TMEM33	Active
SLC30A9	Active
ATP8A1	Active
GUF1	Active
COMMD8	Active
LOC107986277	Active
ATP10D	Active
NFXL1	Active
LOC101927157	Active
CNGA1	Active
NIPAL1	Active
TEC	Active
LOC105374445	Active
SLAIN2	Active
FRYL	Active
OCIAD1	Active
OCIAD2	Active
DCUN1D4	Active
SGCB	Active
USP46	Active
USP46-AS1	Active
DANCR	Active
MIR4449	Active
SNORA26	Active
RASL11B	Active
SCFD2	Active
LOC105377654	Active
FIP1L1	Active
CHIC2	Active
SRD5A3	Active
TMEM165	Active
CLOCK	Active
NMU	Active
EXOC1	Active
LOC105377663	Active
CEP135	Active
KIAA1211	Active
PPAT	Active
PAICS	Active
LOC107986282	Active
SRP72	Active
REST	Active
NOA1	Active
POLR2B	Active
CENPC	Active
UBA6	Active
UBA6-AS1	Active
YTHDC1	Active
UTP3	Active
RUFY3	Active
MOB1B	Active
DCK	Active
NPFFR2	Active
ADAMTS3	Active
COX18	Active
LOC112268467	Active
ANKRD17	Active
LOC102724832	Active
RCHY1	Active
THAP6	Active
G3BP2	Active
USO1	Active
SDAD1	Active
NUP54	Active
SCARB2	Active
FAM47E	Active
LOC105377289	Active
LOC105377294	Active
SEPT11	Active
CCNI	Active
LOC101928864	Active
CCNG2	Active
CNOT6L	Active
MRPL1	Active
FRAS1	Active
ANXA3	Active
BMP2K	Active
PAQR3	Active
RASGEF1B	Active
LOC105377308	Active
LOC105377307	Active
HNRNPD	Active
LOC101928963	Active
HNRNPDL	Active
ENOPH1	Active
SEC31A	Active
THAP9-AS1	Active
THAP9	Active
LIN54	Active
COPS4	Active
COQ2	Active
HELQ	Active
MRPS18C	Active
ABRAXAS1	Active
CDS1	Active
WDFY3	Active
ARHGAP24	Active
MAPK10	Active
PTPN13	Active
AFF1-AS1	Active
AFF1	Active
KLHL8	Active
HSD17B11	Active
PKD2	Active
PPM1K	Active
LOC105369192	Active
HERC6	Active
HERC5	Active
PIGY	Active
PYURF	Active
LOC101929134	Active
GPRIN3	Active
LOC101929210	Active
SMARCAD1	Active
PDLIM5	Active
STPG2	Active
RAP1GDS1	Active
METAP1	Active
ADH5	Active
LOC100507053	Active
TRMT10A	Active
MTTP	Active
LAMTOR3	Active
DNAJB14	Active
H2AFZ	Active
LOC256880	Active
DDIT4L	Active
LOC101929353	Active
PPP3CA	Active
FLJ20021	Active
SLC39A8	Active
LOC105377621	Active
NFKB1	Active
MANBA	Active
UBE2D3	Active
LOC105377348	Active
CISD2	Active
SLC9B1	Active
CENPE	Active
CXXC4	Active
CXXC4-AS1	Active
PPA2	Active
INTS12	Active
GSTCD	Active
TBCK	Active
AIMP1	Active
PAPSS1	Active
LOC107986298	Active
HADH	Active
RPL34-AS1	Active
RPL34	Active
OSTC	Active
SEC24B-AS1	Active
SEC24B	Active
CASP6	Active
PLA2G12A	Active
GAR1	Active
ELOVL6	Active
LOC107986303	Active
AP1AR	Active
ZGRF1	Active
LARP7	Active
ANK2	Active
CAMK2D	Active
ARSJ	Active
LOC107986305	Active
UGT8	Active
TRAM1L1	Active
SNHG8	Active
SNORA24	Active
LOC101929741	Active
METTL14	Active
LOC101929762	Active
USP53	Active
PDE5A	Active
LOC107986192	Active
MAD2L1	Active
ANXA5	Active
EXOSC9	Active
CCNA2	Active
BBS7	Active
KIAA1109	Active
FGF2	Active
NUDT6	Active
SPATA5	Active
SPRY1	Active
ANKRD50	Active
LOC105377413	Active
PLK4	Active
MFSD8	Active
ABHD18	Active
LARP1B	Active
PGRMC2	Active
JADE1	Active
SCLT1	Active
C4orf33	Active
PABPC4L	Active
PCDH18	Active
SLC7A11	Active
NOCT	Active
ELF2	Active
NDUFC1	Active
NAA15	Active
LOC107984036	Active
RAB33B	Active
MGST2	Active
SCOC-AS1	Active
ELMOD2	Active
ZNF330	Active
LOC105377623	Active
USP38	Active
GAB1	Active
SMARCA5	Active
SMARCA5-AS1	Active
ANAPC10	Active
ABCE1	Active
OTUD4	Active
LRBA	Active
RPS3A	Active
SH3D19	Active
FAM160A1-DT	Active
FAM160A1	Active
GATB	Active
FBXW7	Active
MIR4453HG	Active
MIR4453	Active
TMEM154	Active
LOC105377495	Active
TIGD4	Active
ARFIP1	Active
LOC105377496	Active
MND1	Active
TMEM131L	Active
RNF175	Active
SFRP2	Active
PLRG1	Active
MAP9	Active
CTSO	Active
PDGFC	Active
C4orf46	Active
ETFDH	Active
PPID	Active
RAPGEF2	Active
NAF1	Active
TMA16	Active
FAM218A	Active
TMEM192	Active
MSMO1	Active
CBR4	Active
SH3RF1	Active
NEK1	Active
CLCN3	Active
HPF1	Active
LOC107986240	Active
AADAT	Active
GALNT7	Active
HMGB2	Active
LOC105377541	Active
LOC105377540	Active
SAP30	Active
FBXO8	Active
CEP44	Active
HPGD	Active
LOC105377548	Active
GLRA3	Active
WDR17	Active
SPCS3	Active
NEIL3	Active
AGA	Active
LOC285500	Active
LOC90768	Active
DCTD	Active
WWC2-AS2	Active
WWC2	Active
CDKN2AIP	Active
LOC389247	Active
ING2	Active
RWDD4	Active
TRAPPC11	Active
IRF2	Active
LINC02427	Active
CASP3	Active
PRIMPOL	Active
CENPU	Active
SNX25	Active
LRP2BP	Active
ANKRD37	Active
UFSP2	Active
FAT1	Active
TRIML2	Active
FRG1-DT	Active
FRG1	Active
PLEKHG4B	Active
CCDC127	Active
SDHA	Active
HRAT5	Active
PDCD6	Active
EXOC3-AS1	Active
EXOC3	Active
LOC100996325	Active
CEP72	Active
BRD9	Active
TRIP13	Active
CLPTM1L	Active
LPCAT1	Active
LOC105374614	Active
MIR4277	Active
MRPL36	Active
NDUFS6	Active
LOC101929200	Active
ICE1	Active
MED10	Active
NSUN2	Active
SRD5A1	Active
PAPD7	Active
C5orf49	Active
MTRR	Active
FASTKD3	Active
LINC02226	Active
MIR4458HG	Active
SEMA5A	Active
SNHG18	Active
FAM173B	Active
CCT5	Active
CMBL	Active
LOC101929977	Active
MARCH6	Active
DAP	Active
TRIO	Active
ZNF622	Active
BASP1-AS1	Active
BASP1	Active
CDH10	Active
PURPL	Active
DROSHA	Active
C5orf22	Active
GOLPH3	Active
MTMR12	Active
ZFR	Active
LOC107986411	Active
TARS	Active
ADAMTS12	Active
AMACR	Active
C1QTNF3	Active
LOC105374723	Active
RAI14	Active
LOC101929704	Active
TTC23L	Active
RAD1	Active
BRIX1	Active
DNAJC21	Active
LMBRD2	Active
SKP2	Active
NADK2	Active
NIPBL-AS1	Active
NIPBL	Active
CPLANE1	Active
LOC105374727	Active
NUP155	Active
WDR70	Active
LIFR-AS1	Active
MIR3650	Active
RICTOR	Active
DAB2	Active
TTC33	Active
PRKAA1	Active
RPL37	Active
OXCT1	Active
OXCT1-AS1	Active
C5orf51	Active
LOC648987	Active
LOC100132356	Active
LOC100506639	Active
ZNF131	Active
HMGCS1	Active
TMEM267	Active
LOC105374749	Active
C5orf34	Active
PAIP1	Active
NNT-AS1	Active
MRPS30-DT	Active
MRPS30	Active
PELO	Active
ITGA1	Active
MOCS2	Active
LOC257396	Active
NDUFS4	Active
ARL15	Active
SNX18	Active
GPX8	Active
DHX29	Active
MTREX	Active
PLPP1	Active
SLC38A9	Active
IL6ST	Active
FLJ31104	Active
MAP3K1	Active
SETD9	Active
MIER3	Active
GPBP1	Active
PLK2	Active
DEPDC1B	Active
ERCC8	Active
NDUFAF2	Active
SMIM15	Active
SMIM15-AS1	Active
ZSWIM6	Active
KIF2A	Active
DIMT1	Active
IPO11	Active
SHISAL2B	Active
SREK1IP1	Active
CWC27	Active
ADAMTS6	Active
CENPK	Active
PPWD1	Active
TRIM23	Active
TRAPPC13	Active
SGTB	Active
NLN	Active
ERBIN	Active
SREK1	Active
MAST4-AS1	Active
PIK3R1	Active
SLC30A5	Active
CCNB1	Active
LOC112267932	Active
CENPH	Active
MRPS36	Active
CDK7	Active
AK6	Active
TAF9	Active
RAD17	Active
MARVELD2	Active
OCLN	Active
GTF2H2C	Active
LOC105379021	Active
BDP1	Active
MCCC2	Active
MAP1B	Active
MRPS27	Active
PTCD2	Active
LOC102503427	Active
TNPO1	Active
FCHO2	Active
BTF3	Active
ANKRA2	Active
UTP15	Active
ENC1	Active
HEXB	Active
GFM2	Active
NSA2	Active
FAM169A	Active
LOC441086	Active
ANKRD31	Active
HMGCR	Active
COL4A3BP	Active
POLK	Active
POC5	Active
LOC441087	Active
F2RL1	Active
AGGF1	Active
TBCA	Active
LOC105379045	Active
AP3B1	Active
SCAMP1-AS1	Active
SCAMP1	Active
JMY	Active
HOMER1	Active
PAPD4	Active
CMYA5	Active
MTX3	Active
THBS4	Active
SERINC5	Active
ZFYVE16	Active
FAM151B	Active
DHFR	Active
MSH3	Active
CKMT2-AS1	Active
ZCCHC9	Active
SSBP2	Active
ATG10	Active
RPS23	Active
